,gyroX,gyroY,gyroZ
80,-0.0018415269112158,0.00093082174754708,-0.36451811163854
81,0.010258628277414,0.0024298224608931,-0.35741191721173
82,0.029991886923587,-0.00075575207660859,-0.34902189255964
83,0.071789441180979,0.0032458330663053,-0.33828355041926
84,0.041297680684379,-0.032348473905723,-0.32818425064415
85,0.027957526723646,-0.048271029278155,-0.31628720102427
86,0.066339333500393,-0.038387151773667,-0.28516916836612
87,0.035968089577915,-0.0037295325430855,-0.24980561808299
88,0.024910782518409,0.030219017150588,-0.2195244700832
89,0.0071112487100824,0.032486393720009,-0.18870694289543
90,0.023893820604408,-0.021804166289633,-0.16154466220604
91,0.029931723665843,-0.051635013710816,-0.14498768010906
92,0.039942971604979,-0.038131197226281,-0.11974816099085
93,0.062906778801698,-0.032033585024637,-0.088097147280822
94,0.040121056346238,-0.04041426019408,-0.06039581608084
95,0.024608471235441,-0.047357358939389,-0.039710615671865
96,0.019040794363568,-0.033298523779202,-0.028678000308433
97,0.006540145925173,-0.035562221938932,-0.027783724199573
98,0.012234794624501,-0.028330780871277,-0.024563635194838
99,0.010506195845519,-0.03564763756343,-0.020422206892716
100,0.022533969078865,-0.014913692069439,-0.020229749990279
101,0.0084869475498236,0.006689859377817,-0.019007203932379
102,-0.0096696291090395,0.0072481772923426,-0.022705872624679
103,-0.00066689682738133,-0.011323938713866,-0.020587660993396
104,-0.011271625820478,-0.015600730296775,-0.025786267759672
105,-0.012581070289025,-0.023078756613797,-0.02598518655561
106,-0.019493769195696,-0.03450488393571,-0.026117228093184
107,-0.029042974458738,-0.043029351079546,-0.024090796836588
108,-0.023033901819352,-0.029054918552089,-0.025514915467697
109,-0.022593191394548,0.011908273470318,-0.027005738832407
110,-0.024753861321915,0.038954408791962,-0.028461411740331
111,-0.0033819225728286,0.01596658281165,-0.023757225362215
112,-0.00047777501102649,-0.0052820443433041,-0.018648843851808
113,0.012121670103656,-0.023484675006511,-0.013435034716924
114,0.006191390321508,-0.025911926514267,-0.0078517322383458
115,-0.0068092980134846,-0.012385551545988,-0.0044730459590917
116,-0.03014760654686,0.0089277331044805,0.0010262824756169
117,-0.036598410738118,-0.0034224041553046,-0.0023034710170958
118,-0.036969128844901,-0.015480238207154,-0.0019366840096466
119,-0.042047126536794,-0.010161877041995,-0.0040316729422426
120,-0.031667218669293,0.0050993767819811,-0.0051808236289265
121,-0.0034984158944031,0.045401452165312,-0.0026605915451663
122,0.025007954941581,0.082945608526727,-0.0022565227192695
123,0.046998037020374,0.062215067176249,0.0025086277309981
124,0.078576259068305,-0.0064239710757996,0.0085639045469275
125,0.057059417445435,-0.044577624450346,0.011072046295552
126,0.040768858522349,-0.051102451824065,0.0090463133796734
127,0.0092052389531902,-0.039744104401752,0.007336864922653
128,-0.021968726042158,0.0029377669982107,0.00045480642701861
129,-0.024653037908723,0.02704010883054,0.0031572359536521
130,-0.024058802631838,0.024961300190115,0.002118750661711
131,-0.012786704396039,-0.0083702461642687,0.0017611368707858
132,0.0042269583149568,-0.039310318747063,0.0012750088351398
133,-0.0080438616290317,-0.030598069276903,0.0056779263768242
134,0.001151044827715,0.0093739157235277,0.0043533313138344
135,0.0057186151751178,0.07204926757741,0.006999641278416
136,-0.0029979189957029,0.0083016012736941,-0.00043078393076947
137,-0.017591360508838,-0.031865638458473,0.00024610904283425
138,-0.0051870278941162,-0.032269178623161,0.0012649912842762
139,-0.0095497281466904,0.005270759375383,-6.1754089338369e-05
140,-0.0076430489847853,0.026525635157668,0.0025479042977574
141,0.0058635673004202,0.010491606801944,0.0064621664545116
142,0.01336964692869,6.0844135591497e-05,0.011447959881075
143,0.024268331072447,0.0020685953301203,0.011362582641904
144,0.0012907102308495,0.0067756256875017,0.011344692823769
145,0.01319589342684,-0.0018860145745803,0.013824623143024
146,0.00023052888973669,0.024501208360779,0.011863569775765
147,-0.011955690410856,0.01473918426161,0.011202086351656
148,0.0080360712572668,0.0073361924441784,0.014322796820766
149,-0.015463180042197,-0.0023837054156384,0.016049630208492
150,0.0048289822763184,-0.026059177636576,0.016269197096299
151,-0.017457637060829,-0.0015669768701274,0.012099522287651
152,-0.037058444914281,0.012837352875442,0.0037010192506422
153,-0.02394728522261,-0.010054478850528,0.00045261042711688
154,-0.024906302856098,-0.0016749685094028,-0.0024713828699748
155,-0.028037113364963,0.021626577893314,-0.010327554339205
156,-0.020817198340897,0.011991853298193,-0.012819063946186
157,-0.015337729351433,0.0026595905933944,-0.012713667700324
158,-0.0026802832068623,0.0043020079797327,-0.016310284978411
159,-0.0016344844013403,0.01165596002116,-0.021244426017618
160,-0.028994442104801,0.042833341421367,-0.030730372980815
161,-0.016292167194467,0.0037110934217701,-0.039385126523262
162,-0.055897787720424,-0.040134428807777,-0.055650161885105
163,0.00998706501996,-0.032248286178717,-0.068196240313388
164,0.024183206419461,0.014093186197425,-0.085293169503265
165,0.002880380467048,0.033276321143906,-0.1051643525767
166,0.011328818901982,-0.0098297645424267,-0.12146494168034
167,0.016938444547352,-0.0060561921201099,-0.13436220398366
168,0.0061288076285817,0.015441588398217,-0.14231898500557
169,0.046114990141751,-0.0093089956176041,-0.14443277452532
170,0.015504373192705,-0.028604144002211,-0.14948195583065
171,0.0017974526568448,-0.039723684568996,-0.15299177279073
172,-0.029621312269569,0.0017339151685616,-0.16116158803793
173,-0.049553677629478,0.040021643139216,-0.16246229775231
174,-0.038466190641186,0.02276569862389,-0.15860647470394
175,-0.017453443967498,-0.016853400447555,-0.15468747846735
176,0.0037925411421421,-0.023056852821383,-0.14759548365036
177,0.016610159649741,-0.012194252885914,-0.14205204448477
178,0.023023943538111,0.00086162509470668,-0.1440751865145
179,0.00015515643664329,0.017444819566852,-0.14538445929357
180,-0.001489225595776,0.0052336656188375,-0.14937344466309
181,-0.0074552189813199,-0.017365886816597,-0.15536138851545
182,0.011387236524441,-0.024963121672993,-0.15407309622306
183,0.013320339404922,-0.011525950227487,-0.15531937265271
184,0.029564323050565,-0.023168925720477,-0.15267660063428
185,0.0064775081831765,-0.031692310167707,-0.15900264642468
186,0.012400060720599,-0.02735284191989,-0.1629854858739
187,-0.010714481233504,0.016574455839736,-0.16821505462748
188,-0.023472278766663,0.020318233364131,-0.17614919003103
189,-0.0016571046162309,-0.0062537003471084,-0.17829428682852
190,-0.0070425482553855,-0.0061040050691511,-0.17961500363704
191,-0.0037783854364926,-0.0015709562694983,-0.18011375799422
192,-0.0090955273851929,-0.0088526021310417,-0.18099430957002
193,-0.0026435132182921,-0.0065773391532351,-0.1810938076114
194,-0.0032947500744274,0.013387213262942,-0.18065074028131
195,0.0015776130522865,0.028985732086238,-0.18151827412895
196,0.010305349912674,0.020898657080584,-0.18020499230708
197,-0.0018290750934184,0.0056257680556007,-0.18188446076712
198,-0.0074084036352589,-0.02934580565373,-0.18531036065147
199,-0.012982125478007,-0.036531374479398,-0.19410378257546
200,-0.017777122830163,0.015228947004209,-0.20446610093495
201,-0.028756405673922,0.044368230178004,-0.21349959763184
202,-0.011319928402896,0.011874434253954,-0.22570718122366
203,-0.016557503686977,-0.003547031277917,-0.23914998537023
204,-0.03138371892748,0.0080842430500025,-0.24795074625575
205,-0.00084154163822388,0.0021199123577992,-0.24463551376592
206,0.018913600062779,-0.018119287931505,-0.24179407141198
207,0.04231346662209,0.0064913233707651,-0.23585359314135
208,0.038588966761268,0.019922958915988,-0.23238595164189
209,0.030253807190387,-0.022042655934996,-0.23661733703576
210,0.012671640215698,-0.035242225131147,-0.23760104001787
211,0.023537392509267,-0.0051665850939097,-0.23149548576196
212,0.015470538629462,0.029078205074154,-0.21770776320345
213,0.024551984978499,-0.014676396413113,-0.20419700362473
214,0.026621677802335,-0.025845876568906,-0.19105617842536
215,-0.0017078838394148,-3.8583156855045e-05,-0.18588595746048
216,-0.0091153840168275,0.0028864002300934,-0.17666449179295
217,-0.0078480669710374,0.012170763348386,-0.16265949758996
218,-0.0013589287415192,0.0038002939754063,-0.15208350667987
219,-0.007368058784595,0.011370495396771,-0.14764607054998
220,-0.022432853031988,0.041797816862852,-0.13955362623683
221,-0.015700209892447,0.045410664915729,-0.1308809219381
222,0.024234483198654,0.028848335055134,-0.11444464566588
223,0.039296119656977,-0.0074726175783338,-0.08674412922983
224,0.051249661022686,-0.016857956682034,-0.063720772226919
225,0.037333890887649,-0.01760762645413,-0.050820370244961
226,-0.013497832199818,0.0046712115592222,-0.05091711375077
227,-0.054297839410386,0.034124457050873,-0.053551870831242
228,-0.049221900742935,0.025057365655765,-0.053356503027468
229,-0.060875872165754,-0.013897126522512,-0.050146929010707
230,-0.031868287134679,-0.01742768221168,-0.039972808487716
231,-0.0017444201447056,-0.023168784189626,-0.024502765035533
232,-0.0026288978447087,-0.01646127261826,-0.010249678791496
233,0.021189714341989,-0.009363221600632,0.0029687897871286
234,0.020773711008006,-0.016291396752461,0.011772746901359
235,-0.00090390544099877,-0.01976298202152,0.014435345853717
236,0.0023831414546865,-0.00096667097224258,0.019007754625802
237,-0.0025179889373215,0.0014276103495173,0.026686360053089
238,-0.010738713592548,-0.0085818856645339,0.037275215293315
239,-0.010136222384294,0.018679828880658,0.046335403763754
240,-0.019153013544512,0.028161171987642,0.056402448221391
241,-0.019699063189539,0.018245806762467,0.067167708526487
242,0.0083995903269784,0.0082820347508753,0.076199450580376
243,-0.0014573341435971,-0.013341801611332,0.08634075678297
244,0.002418438260741,-0.00791847635386,0.09784395868884
245,0.012798400199543,-0.0010945569036945,0.10952309314333
246,0.0093116941595686,-0.0094359197920923,0.12165957811588
247,0.011575635133065,-0.016407078160192,0.1377640753967
248,0.0097306613781162,0.0055621594455392,0.14238715202076
249,-0.0021438374180414,0.015729966612014,0.14194424126931
250,0.0090808152168414,0.0018456115533622,0.14637684832607
251,0.016648625380645,0.0033407876867557,0.14771396277216
252,0.017286580562654,0.017761196956098,0.15320569379391
253,0.022822788089179,0.026846011236904,0.15667968137549
254,0.031780454090381,0.017460828516808,0.1609053179757
255,0.033027643257282,0.010859318200934,0.17224244255315
256,0.025871946855186,0.0080120684938852,0.1894703484658
257,0.02664299028837,0.0065087244679299,0.19430522200524
258,0.016253563598875,0.0026945505628181,0.19558608562127
259,0.014064679552606,-0.0022717727184738,0.19917162977063
260,0.014331138724359,0.0018837595644142,0.20635403270569
261,0.013703396796629,0.014232837370381,0.21866838993709
262,0.015109580867448,0.014206506234194,0.23282848294093
263,0.013649499404655,-0.011104509367498,0.24502228670733
264,0.0030477216809286,-0.018103096174095,0.24899788489157
265,-0.0065892752388104,-0.0072907116975739,0.24972840295741
266,-0.0086729958693191,0.003407195962495,0.26022785545383
267,-0.017667537299997,-0.0024713056241193,0.26463373286018
268,-0.02147413437174,-0.013203265379287,0.26412854204637
269,-0.027400942389879,-0.0083953622652741,0.26286823164945
270,-0.016891783539321,-0.0009521820905962,0.2640569710692
271,-0.0071599081861156,0.0073854943468561,0.27121560127565
272,-0.0054679021999454,-0.00071700903053926,0.28397644086199
273,0.012768453001702,-0.015708712599563,0.29438134262617
274,-0.0057296513557022,-0.0062312675925822,0.30378496941202
275,-0.014499677310695,0.0080051739925472,0.30437010291964
276,-0.017840956514749,0.018584027815558,0.30709819569682
277,-0.0043135278326591,-0.0040801359135564,0.31907172818338
278,-0.0032424348306541,-0.021673915404607,0.32838944071577
279,0.0065494481453749,-0.0094204960013098,0.33202741527757
280,0.01085406326093,-0.0012651141342499,0.33188120150176
281,-0.0037944938168751,0.003077046858158,0.33410135874586
282,0.0066037303351031,0.012446944457909,0.3401650063508
283,-0.0076348690744776,0.019366855946511,0.34261249168545
284,-0.00060212801460038,0.011903076578481,0.34428179524201
285,-0.00048368564906376,0.0066683166532846,0.34548001774189
286,-0.0029464001514022,0.0014927842152142,0.34684973021489
287,-0.0020248890845847,-0.0018628965090826,0.34641043843176
288,-0.017487780805517,-0.0060026649053728,0.34044935670934
289,-0.017183729234438,-0.0018837641060257,0.33453877953524
290,-0.018507403579655,0.002416383935101,0.32598460172104
291,-0.017840872328835,-0.0042630138924253,0.3190820766002
292,-0.0029995429550841,-0.0042404954950068,0.31746418507058
293,0.0051375882787315,0.011873127580662,0.31202064964634
294,0.0032452311608937,0.0091866965934804,0.30465213458967
295,0.0083624996881902,-0.0047303477701483,0.29801025428185
296,0.010490552152683,-0.0085587410715719,0.29723201234124
297,0.016344584154958,-0.00492805806767,0.29876311253157
298,0.014787403670331,-0.0017525449946663,0.30185195072595
299,0.013856954150783,-0.0026422604510298,0.30254241258302
300,0.020034652855204,-0.0092362268450303,0.3020832916498
301,0.0039333267587136,-0.0060131356690497,0.29486347504729
302,-0.0042503865377071,0.0046880060210479,0.29234372909397
303,-0.0040476096562106,-0.0050635589762472,0.2938600746378
304,0.0040355905316047,-0.02890318830559,0.30010290660543
305,0.0064419726434917,-0.028256911591811,0.30238811191593
306,0.0024359536388598,-0.010724139483193,0.29959482422339
307,0.0019710485790033,0.0084473265744253,0.29763400575902
308,-0.011434694406359,0.0063222785744841,0.28768003148785
309,-0.022036642549464,-0.0031056004321795,0.26758496432632
310,-0.018486062233684,-0.005935192132691,0.24968205179857
311,-0.014398024880242,0.005248807206904,0.23664402913535
312,-0.010971399827118,0.019896991772336,0.2255064834226
313,0.0051388245089699,0.020888850441717,0.21511453574525
314,0.0014959204150544,0.010850963926285,0.20453991500143
315,0.010468468203781,0.0020027165295075,0.20085811218874
316,-0.0059452353863125,-0.0048567716243003,0.19944538286936
317,0.0017118482300244,0.00082668054512943,0.20110242929073
318,-0.0055963419952457,0.017663759925032,0.20231810577589
319,-0.0007354554607549,0.024967253217698,0.19987976462971
320,-0.0079859308311956,0.0092246251489897,0.19981618658321
321,0.0068904737349131,-0.011105315543145,0.19750961708644
322,0.0014034788398564,-0.015458498005848,0.18824854813609
323,-0.0062697480621522,0.0046166589538147,0.17912543702733
324,-0.0014422143207627,0.016128453382088,0.17354522210234
325,0.011597694747747,0.015206800169446,0.17092318407945
326,-0.0031063799748445,-0.0077158308965201,0.16361182265245
327,0.032729608304716,-0.017160195122855,0.15559425647284
328,0.012321131457067,0.0046292887651849,0.146081305523
329,0.024121509983604,0.017413414349484,0.14150116112936
330,0.01283427519363,-0.0029676086869859,0.1259738505947
331,0.0043496736895657,0.0059692628176708,0.10362871357204
332,-0.004885481585764,0.011038763045494,0.078058935723847
333,0.0025118651460428,0.013674883206545,0.05898040484884
334,0.00051843896235485,0.0068505988811788,0.051299253364293
335,0.010268944499189,0.0017226860139464,0.049428549432996
336,0.0074907083868618,0.017625940615553,0.044707980642844
337,0.014342331170047,0.0091210838843718,0.043095897373833
338,0.015863906260038,0.0014151772735293,0.045031833750875
339,0.0049720630579523,0.00044190649230567,0.043046670957021
340,-0.0071934852265545,0.0028146685232686,0.041044392984993
341,-0.0018830137778909,0.0040772888258617,0.042543365870505
342,-0.0058481301769569,-0.00015054946099493,0.037329974434957
343,-0.015067212634189,-0.00090249202717899,0.026244187622612
344,-0.025472995031852,0.0027647499926654,0.015700622600504
345,-0.0063460148552456,0.0038266112029296,0.010575151168678
346,-0.018886158396539,-0.0068107430898652,0.010983071251266
347,0.00036675423039059,-0.01607322093586,0.011562455295392
348,-0.015312231847764,-0.017077526312288,0.0067879533640128
349,-0.017638679119186,-0.001347734766456,-0.00084351738838944
350,-0.011696303331029,0.010243751448878,0.0026227550373159
351,0.011020410943094,0.013917987057476,0.0042820762083764
352,0.024998321166255,0.015152313257046,0.0048423952999729
353,0.020467667125729,0.0088051192518939,0.0025713492907539
354,0.019101873513716,-0.011801617845251,0.0030963613776991
355,0.015966946937377,-0.018491396989154,0.0028364355446425
356,0.0038350070237081,-0.0026019164348631,0.0020580374938712
357,-0.0054774475608296,0.015530987152325,0.00076777255431097
358,-0.0016241787673166,0.016564752347081,0.0011472212096431
359,-0.00096325703308432,0.01205826895585,0.00035950285995736
360,-0.00099019620896911,-0.0020025551064752,0.0015372355377674
361,-0.001049932743277,-0.0043646841345236,0.0019590568349404
362,-0.0032942934581306,-0.0023028434967393,0.0015477800367529
363,-0.0013454246169034,-0.00841832757639,0.0013350967808014
364,-0.012298073856722,0.00057545058173836,0.00083042762777497
365,-0.010434407883003,0.040311007799661,0.0015784488985099
366,5.2356972704293e-05,0.048315166004402,0.0040802836281699
367,-0.0029985440367285,0.021320203080167,0.0038384483873737
368,-0.0058643654179008,-0.0046181778202764,0.0046891872168803
369,-0.0019520765574922,-0.0016427010195721,0.0047720750876744
370,-0.0064405596523461,0.0191578068973,0.0073196774607212
371,0.0033269284721822,0.023351360372367,0.012739381487416
372,0.0064627585148172,0.0018337663925073,0.01665055313041
373,0.0070622608461011,-0.0051403549363205,0.018938330012225
374,-0.0046522458724979,0.0034029274163182,0.025708775623045
375,-0.0070126960671626,0.013306290726078,0.030463945274323
376,-0.004867736140637,0.021669818814165,0.030273764572135
377,-0.0005492667252037,0.029361164753115,0.029454913287065
378,0.010121937034761,0.021763970446258,0.031228826900425
379,0.009231763238466,-0.00017062836552213,0.032016585946095
380,0.0064767951352561,-0.0057542384717947,0.030905650992199
381,-0.0058525232182362,-0.012595643272376,0.029015286755226
382,-0.0045341196970508,-0.0017624178711149,0.024578313071482
383,-0.013584904413555,0.011264393190045,0.017868346214416
384,-0.0071980123213576,-0.018527116089106,0.01046899660331
385,0.0069575679627088,-0.041790009662891,0.0024453962312255
386,-0.025748198006511,-0.046570110486927,-0.0028570766593529
387,-0.022747384202727,-0.013545097110697,-0.017378701738214
388,-0.03555170010403,-0.0030462576633426,-0.038917447004762
389,-0.04661741144866,-0.011750424481579,-0.060969160532543
390,-0.030528018353133,0.0005626158441339,-0.076628521748593
391,-0.0096289823650194,-0.0017805979401922,-0.09007111637969
392,-0.0099938029496911,0.004315758077704,-0.10106545172699
393,0.0024475708843556,0.010846657739705,-0.11394369593928
394,0.016396303690415,0.0095816261064971,-0.12604108663781
395,-0.0053610810899521,0.0076964014210988,-0.13784569341829
396,-0.011093651580794,0.0023026082774886,-0.15020768808497
397,-0.027102542496551,-0.0033082970719533,-0.16537544569192
398,-0.023011099871749,-0.031278758490851,-0.18202837359808
399,-0.0034956179294265,-0.018139715807582,-0.19822560347886
400,-0.013745281357582,-0.00051076530386202,-0.20922541004976
401,-0.0038369314290523,0.0074919842902341,-0.22511250200058
402,-0.019428350349377,0.015109721618832,-0.23259882121382
403,-0.022484704339645,0.0087034540850612,-0.24339918527716
404,-0.015676458769626,-0.0048256020623642,-0.2521044118621
405,-0.012305712678468,-0.012997737379622,-0.26137497412399
406,-0.012466868287574,-0.0094945556932967,-0.27470563877422
407,-0.010331458824216,-0.0053783456357093,-0.28969959135437
408,-0.0092216655140159,0.0048135296797871,-0.30420975228998
409,-0.007496681279014,0.0075325114530031,-0.31997405384137
410,0.0015583296369801,0.010359059294978,-0.32724648381553
411,-0.0010547899685039,0.002472039064996,-0.33200698664656
412,1.9773395585112e-05,-0.011554348102315,-0.33392093665104
413,-0.00077937966245854,-0.019180773935046,-0.33395901531096
414,0.0039313439646945,-0.0023945038191095,-0.33537543130479
415,0.0077789182125252,0.013728477754302,-0.33539763180807
416,0.0069172585773972,0.010197287222767,-0.33392854616451
417,-0.0025456443437195,-0.0099855108671038,-0.33613014835699
418,0.015074737345293,-0.022318139488529,-0.33809781058064
419,0.010380560488877,-0.023773872066295,-0.3394194610865
420,0.0074528836932284,-0.0034842443118503,-0.33789173719702
421,-0.01168084099704,0.017818579889461,-0.3421997928072
422,0.0034493473292261,0.024431273044182,-0.34354121597737
423,-0.0030052299761345,0.0063352023852883,-0.34277364251562
424,0.011525471091882,-0.010106133622029,-0.34415646799606
425,-0.015525355814192,-0.040714909480377,-0.34438795599774
426,-7.3449194299271e-05,-0.038995028566775,-0.34199873777719
427,-0.0038663563148876,-0.014458268563403,-0.34079289898499
428,-0.006247764854725,0.022689192334941,-0.34403141630115
429,-0.00082617933342529,0.0427638708887,-0.34419449755527
430,-0.0092224949202955,0.028043415008921,-0.34653586962163
431,0.018221299667641,-0.022597684622625,-0.35173621073608
432,0.014448726734337,-0.029765619148092,-0.3517748450909
433,-0.006617546238615,-0.0036634610091008,-0.35566050445888
434,-0.010413681508225,0.017583321150377,-0.35795949210775
435,-0.0042422061041681,0.016631206641429,-0.35907913550246
436,-0.0083163758708235,0.017569759693477,-0.35759011120022
437,0.008466404944045,0.019792569081635,-0.35280787356574
438,0.008306382688848,0.024648437196713,-0.35259506600532
439,0.0096319836361173,0.021573933720691,-0.35353820663232
440,-0.0016191273488485,0.0095427963383407,-0.35392420199467
441,-0.0011752714520983,-0.0046784302088302,-0.35430569868243
442,0.015452491217739,-0.0035295531919484,-0.35161966581032
443,-0.00061697730907918,0.0049638145842107,-0.35188274995587
444,0.0003382035167671,0.0031362149875901,-0.36041202078784
445,-0.0014690744716623,-0.017476246704449,-0.36794463691038
446,-0.017745937821907,-0.021446315152705,-0.37261094742174
447,-0.0022551141026258,-0.0059440293661787,-0.37355688584548
448,-0.0046140989947863,-0.0020331438628062,-0.3721311548976
449,-0.0089555933967957,-0.0042155802578619,-0.37528348412197
450,0.0060027844021977,-0.0088242450341528,-0.37371812214572
451,-0.0063223744337047,-0.0090515329802901,-0.3751786747527
452,-0.0011020478072797,-0.010904395138041,-0.37551958542333
453,0.011378565143296,0.0021178684282697,-0.3694648138877
454,0.012556663409975,0.016134179225553,-0.3695535870541
455,0.027206536150673,0.011392785921789,-0.37264711599966
456,0.017607117802734,0.0051286632535002,-0.36977323512922
457,0.0050289867895361,0.020287319154136,-0.3695167213893
458,0.039437808765893,0.046583512429855,-0.36144391996078
459,-0.0048575628700147,0.045215727937005,-0.34662162927048
460,-0.0095198623370895,0.022970672411506,-0.34298883546906
461,0.049469574413209,-0.015696713368384,-0.33545050535009
462,-0.0070070342729538,-0.03879360929834,-0.31410170013498
463,0.014575266338688,-0.039176322495838,-0.27444787066862
464,0.037758914152907,0.0013589361921752,-0.24965564371793
465,0.047083411368799,0.019783315267577,-0.22570417050779
466,0.033256971856024,0.020633840271366,-0.18831784942338
467,0.025070921473409,0.0091861158948246,-0.15478159775123
468,0.019799420492323,-0.0038231966998594,-0.11808593148405
469,0.0084652636786286,-0.0097570042673528,-0.097464473932616
470,0.0080008856002784,-0.0038513273520656,-0.08424942197875
471,0.0027003903571852,0.0037459810593542,-0.078908979087151
472,0.0010607682039209,0.0056677322505361,-0.081563948888006
473,0.0021155422755488,-0.0035413977088364,-0.079194447331103
474,0.0074727767595042,-0.0024810921135822,-0.079164689809931
475,0.0058671709354666,0.0026656343698809,-0.079397589109736
476,-0.0017640957261873,0.0062638104870497,-0.078646546293484
477,0.0052250210854389,0.012662861235752,-0.076640488670075
478,0.0017768593841934,0.0075831095679935,-0.069255284414273
479,0.016136747438845,0.0017044362842752,-0.055172061114496
480,0.021606309670333,0.0030301256737296,-0.034397206566653
481,0.027408929474159,0.017194827964402,-0.020728064020942
482,0.023332645205034,0.017805654754671,-0.0048098777632368
483,0.020687634122804,0.0028117319605839,0.010331523860339
484,0.040511100510731,-0.0032830506037265,0.028282085823195
485,0.021674345482966,-0.012664568828379,0.046947655472669
486,0.0096019327879448,-0.020523349389181,0.072649200850532
