,velE,velN,velU
93,7.3996308497946375,-6.167502501248249,0.5973939816275
94,7.38714711251869,-6.212960980538131,0.62637460789572
95,7.372722408180374,-6.256670051285645,0.66248350492127
96,7.373254217053732,-6.296428623780964,0.71731379416177
97,7.364292280472376,-6.33728431280736,0.75706986755161
98,7.3586766601518505,-6.37159045467673,0.79873270156034
99,7.3655221758056735,-6.390691459099808,0.81444358813344
100,7.38048920161811,-6.421146626732792,0.86237813774105
101,7.388038302935819,-6.463833728381883,0.90867769758227
102,7.388023891206985,-6.506763292209219,0.9092060573717
103,7.397678401434143,-6.538953724511067,0.87186801759095
104,7.399593434550479,-6.592946408863687,0.87723722079558
105,7.40581659243676,-6.642206931742757,0.90433536216415
106,7.417869277770459,-6.685799389877224,0.92636195860581
107,7.4294798821611145,-6.725975959489875,0.9482020465324
108,7.443310010695407,-6.773172234897245,0.99221363173049
109,7.458950338536597,-6.827005638471773,1.0537360379524
110,7.466280714359204,-6.8842648330044796,1.0822685892417
111,7.48820551797265,-6.912875183526804,1.05299854553
112,7.510327955751994,-6.946043571588099,1.0167288103995
113,7.53189517348704,-6.971538238140691,1.0008915853718
114,7.556431114318045,-6.996536024380815,1.018701539377
115,7.572839260781073,-7.033588997409172,1.062563122689
116,7.596864724033738,-7.062896071822799,1.0903615761651
117,7.614294800805646,-7.0921067245006455,1.0939567772444
118,7.636004432880679,-7.118136518177748,1.0824497997956
119,7.657631013844916,-7.145877401159647,1.0913932376181
120,7.6850184546592475,-7.1765619331323585,1.1167618587883
121,7.733975062089985,-7.202755587866632,1.1422568206939
122,7.786540133285821,-7.228286263941258,1.1511651581134
123,7.840537932707173,-7.238502876283945,1.07178653391
124,7.890020864629412,-7.234089373361309,0.94332525931635
125,7.925721039991224,-7.255517700533143,0.89781433031334
126,7.9373372829396835,-7.2887533198954495,0.94612619681675
127,7.958776417694291,-7.324682850688936,1.0076460148403
128,7.982151073181905,-7.388466147067359,1.0665580559182
129,8.022467320955197,-7.408415959385375,1.0979707848005
130,8.044587925894403,-7.442633744139204,1.0535529483864
131,8.079187479437634,-7.469043607317066,0.99895933455198
132,8.104180484583676,-7.480982732445272,1.0018338830954
133,8.145384546066184,-7.498138453146932,1.0326505666182
134,8.189487361330146,-7.5321213682179575,1.1042557329387
135,8.237002405580341,-7.55408890311771,1.1608049543929
136,8.258589303235022,-7.595638464611347,1.0602725251694
137,8.271988689297709,-7.620148380431,0.99623652075182
138,8.310593508242675,-7.64481060472353,1.0119268976958
139,8.349400948299916,-7.683295175025537,1.0847855418247
140,8.386357853860597,-7.702614956508429,1.1245745751964
141,8.42879736967758,-7.7045412184651925,1.1024083894104
142,8.475514967757979,-7.710335563560334,1.0639068916382
143,8.51956309437119,-7.723606335266169,1.0644084859416
144,8.554827245648507,-7.746298154563985,1.0733105756023
145,8.598629530380192,-7.757857427479085,1.0592948067495
146,8.635470988597703,-7.7872895788428345,1.0770832268017
147,8.66948613420608,-7.818886801902618,1.0669886311998
148,8.720222710487405,-7.829145215590759,1.0446372668919
149,8.762851152751184,-7.841458357847156,1.050954043495
150,8.814329138883624,-7.8611729002172455,1.0367057092424
151,8.85165615591296,-7.890873898083005,1.0777406407427
152,8.876274828948022,-7.93492916234171,1.1087325857876
153,8.911789071254061,-7.964622923389367,1.0617214236061
154,8.944742818976927,-7.998191392761013,1.0809226485307
155,8.962220446655882,-8.042764089377084,1.1117400126757
156,8.964767167550479,-8.070872825141095,1.1023301489652
157,8.971621599072897,-8.086958415142423,1.0772251308672
158,8.964145579605573,-8.101312104229931,1.0837407836913
159,8.949701826101522,-8.121636491767442,1.0701454953349
160,8.90035471997809,-8.153667121814447,1.0914781161681
161,8.83249140972871,-8.167376462788415,1.0343128041171
162,8.736775175727386,-8.211989123645969,0.9792550421976
163,8.660830397277268,-8.25824181712736,1.0489445997581
164,8.585854986440689,-8.308494412033905,1.1403437143501
165,8.467198572372064,-8.38975971489609,1.1342732002423
166,8.313368029205025,-8.49060365104818,1.0357721881941
167,8.16525019948977,-8.59021167983958,1.0389231831611
168,7.997441331229768,-8.690424757520878,1.0785174821864
169,7.845911922702523,-8.772344811864123,1.0367807241929
170,7.678665191660743,-8.86382222141669,1.0229422853778
171,7.4981369645986495,-8.973010944071142,1.0389573313343
172,7.317286667126741,-9.096298999426399,1.0922095226632
173,7.139230106265858,-9.216086308711043,1.1119574631307
174,6.96486452833057,-9.31566855356312,1.0553774117017
175,6.813076578126787,-9.392704242041505,0.99748994291757
176,6.661845290129429,-9.468249318647302,0.99544292605523
177,6.531057284886567,-9.534012506403505,1.0386945584784
178,6.389588474978687,-9.610997811530522,1.0654242814055
179,6.2183340618786,-9.704726189466175,1.0800719247119
180,6.051044371802185,-9.778426652343555,1.0585429281986
181,5.869921414766614,-9.850619617921547,1.0228402701707
182,5.701710474789107,-9.936158384744186,1.0151177419279
183,5.558233856933206,-10.036272630099717,1.0500020467845
184,5.43806183407758,-10.143023234037575,1.0706705846487
185,5.264340236681298,-10.28765536632508,1.069727320288
186,5.10691651542665,-10.417671553711529,1.1029505345508
187,4.923795533815831,-10.5703047938119,1.1558197309943
188,4.737663896048795,-10.707010395663334,1.1705840496475
189,4.566507954660972,-10.829022792005665,1.1216884865237
190,4.371299824205335,-10.956019703288046,1.1163456391976
191,4.1860631011349785,-11.067322819228806,1.1451202477973
192,3.995757599924125,-11.172704757846716,1.1561405767768
193,3.7885485097677574,-11.289446801853522,1.162893232513
194,3.5978471001732215,-11.396901253616916,1.1835457139713
195,3.389656492952025,-11.511950643056286,1.1842802477054
196,3.1944521491828435,-11.608286647122707,1.1509898911703
197,2.9892168809615427,-11.701896608553694,1.1182384224179
198,2.749190283497635,-11.796751399886439,1.0986409833273
199,2.5167640693422095,-11.894236027674662,1.1009652762325
200,2.269113994948801,-11.994497354353276,1.1682043631891
201,1.9873541404244728,-12.09893302249399,1.1906808800806
202,1.713593166812231,-12.179370900702562,1.1338951741214
203,1.4122048616522966,-12.26302045581279,1.0875324758477
204,1.0608912143188254,-12.337130665415055,1.1071374354467
205,0.7769624294406452,-12.374957477984218,1.1162394632423
206,0.4557269002589257,-12.39759989501315,1.1070885168031
207,0.18391499341219023,-12.414976895093595,1.1429284476898
208,-0.09554138561005335,-12.415469907529593,1.167375955831
209,-0.4386631203262097,-12.396840604174455,1.1104946356863
210,-0.7526006471646216,-12.375016160008059,1.1097181027619
211,-1.044664130032638,-12.351870254312692,1.1712359506219
212,-1.3309461540775387,-12.324653286951905,1.1984518129584
213,-1.5644366569712398,-12.285156754880603,1.1654700705457
214,-1.8125929568090886,-12.248980134228482,1.1254590243534
215,-2.060330044946472,-12.21211613610239,1.1821415184911
216,-2.272135287137862,-12.180100089410004,1.2096412189239
217,-2.476979330155249,-12.14454778709576,1.2116736027199
218,-2.6493284039554883,-12.116754156004548,1.2004285006638
219,-2.8322612885137457,-12.087520944177584,1.1964147181547
220,-3.0275172800118515,-12.058977495429007,1.2001668402296
221,-3.1859648778612066,-12.032055623434731,1.170115097187
222,-3.2930117811988433,-12.011257254579569,1.1244398823553
223,-3.3655466703197114,-11.98068917112647,1.0701894406567
224,-3.4100616708486298,-11.964543748017046,1.0568882890532
225,-3.4686090022259632,-11.946287667469763,1.0789477086035
226,-3.5702066780578146,-11.92535747449309,1.1077924131565
227,-3.6664762005252585,-11.90918990311967,1.1179824498331
228,-3.750077682540116,-11.885909500180583,1.0742340151362
229,-3.8060295279447005,-11.866690998748746,1.009217796829
230,-3.828119345735022,-11.853630843745117,1.0228761461836
231,-3.821560922055291,-11.850585224297033,1.0641221416617
232,-3.804391454053362,-11.84700141812027,1.0999438666227
233,-3.777877549434271,-11.84628013436848,1.1286487081957
234,-3.748519955329904,-11.838249725323271,1.1478056382586
235,-3.7250531653701087,-11.826133649287804,1.1675242612204
236,-3.6914730389840806,-11.811272067550778,1.1878025160786
237,-3.6482783673336217,-11.794879935235345,1.1965327616446
238,-3.5935183426563757,-11.78420102901568,1.1834856873314
239,-3.519986050713466,-11.774953563125322,1.1974153360216
240,-3.4415377140139847,-11.769436660212996,1.1875568377909
241,-3.3431819003872847,-11.772534218053451,1.1434987516401
242,-3.2135921991372953,-11.790717269240684,1.1122265827699
243,-3.097205555560421,-11.814882806887391,1.0796983538267
244,-2.97091679605716,-11.849403658828745,1.0768832509371
245,-2.822128914892485,-11.895266962556555,1.0919816444511
246,-2.66705886101805,-11.934080230877347,1.1041259597662
247,-2.4702901594145517,-11.982538532538047,1.1048001139537
248,-2.2941545047028504,-12.028790514888287,1.133378994377
249,-2.1276347967934717,-12.055705993399753,1.1563865026067
250,-1.9238259473777581,-12.068759878943395,1.127091187687
251,-1.735678100448456,-12.067976394365491,1.1283086623178
252,-1.5401167931836086,-12.054459118161128,1.1438235470626
253,-1.3230521028753464,-12.023927724128646,1.1379725039753
254,-1.1208484969419252,-11.98680709259539,1.1074000362712
255,-0.8993829199561741,-11.94385319566775,1.080396416209
256,-0.6323826120717803,-11.900059577645635,1.0566562372854
257,-0.39439826977353887,-11.869968542280674,1.0387650745102
258,-0.14839998278209024,-11.84524270046063,1.0173925818091
259,0.08268132150672558,-11.827361805849266,1.0009004526753
260,0.33208698645977175,-11.810339956233419,0.99277938289248
261,0.6243636361894132,-11.769859649242516,0.99851853667094
262,0.9122578179329547,-11.690714722276537,1.0012024565339
263,1.2053077058027097,-11.57773510156642,0.96800011535721
264,1.5078185021267978,-11.449430912906418,0.96407049139002
265,1.7749178965127719,-11.341619451965988,0.98740600695136
266,2.0915676174077014,-11.22629819359709,1.0047738860128
267,2.3808668990204715,-11.12526176632498,0.99428252296279
268,2.6619132957781844,-11.029100603126528,0.97597564496702
269,2.9630646790094555,-10.924677148566829,0.97449080576818
270,3.2485350844411647,-10.822356380226557,0.98593464054003
271,3.5482771461272495,-10.704127165482598,0.99759855220416
272,3.8922242249015797,-10.551280080512342,0.98598749377662
273,4.212550431178542,-10.401664285805106,0.96721309364075
274,4.555902497116634,-10.23643391534909,0.97146674789572
275,4.852430086206918,-10.088584105209078,0.98929700155921
276,5.158097937752472,-9.932000971632657,0.98921085425956
277,5.510814328417631,-9.732203505676694,0.97124317974697
278,5.845148017505548,-9.5371359962361,0.94014578079323
279,6.173637280551397,-9.335850107472867,0.95507375249365
280,6.5142076069123025,-9.108149399267287,0.9892174297186
281,6.810432667420163,-8.881772162991624,0.9900450683952
282,7.13740623874821,-8.613581380407002,0.99015176126437
283,7.41916488716542,-8.357198628661044,0.99035393764306
284,7.693316743684173,-8.08537387695245,0.97582601948788
285,7.9794938053450535,-7.767279763529229,0.95863366905227
286,8.2323596648164,-7.469309207481419,0.94029935324029
287,8.465898768940738,-7.164197690293716,0.93994512671341
288,8.706243921362807,-6.839130378114719,0.93218568690056
289,8.921071363851041,-6.557085217641195,0.93261902398765
290,9.144142840918011,-6.251312645083536,0.94701719501694
291,9.342169712096977,-5.96413470165689,0.93613460224374
292,9.541511574780161,-5.666097841204613,0.93086866569269
293,9.752179550286458,-5.346636554767524,0.95071733631161
294,9.925522390079696,-5.057704790376964,0.95094952003368
295,10.086222728635558,-4.775697596110506,0.93410641427025
296,10.255625369157931,-4.457627630147901,0.9336422946233
297,10.408208404026055,-4.159490583245112,0.94499603258138
298,10.569117817162802,-3.8193906501435047,0.95863581907735
299,10.699418796112864,-3.5062754914109995,0.96552914899398
300,10.820910238487302,-3.1884100710777226,0.95919755180867
301,10.943490956377953,-2.860384785675188,0.96478398926112
302,11.04792815348019,-2.5583188719103527,0.98182613386311
303,11.136662135918282,-2.242455904063671,0.98245248020557
304,11.22490119500425,-1.866019658761996,0.9783100243719
305,11.29920241881846,-1.5231117921960837,0.99026547884427
306,11.373497865905778,-1.156504254426945,1.0448073892749
307,11.428541816844557,-0.8266802977410799,1.082427574684
308,11.473179233340819,-0.5125595268089929,1.0838086039132
309,11.515786826113578,-0.20069829321435917,1.0620660385939
310,11.552359612553571,0.061655557937695143,1.0539385201927
311,11.584753625642064,0.3213084631343445,1.0680250535787
312,11.611106402304497,0.6041842385729931,1.0776533346675
313,11.636335125727106,0.8579432558328368,1.0622959081518
314,11.649344567202844,1.1161716080228192,1.0425829668207
315,11.658697558518188,1.3481501043117077,1.0191585965212
316,11.661171720441136,1.5771375068096658,1.0094727885035
317,11.666770637026858,1.8433341093020106,1.0139759860674
318,11.667534647329882,2.085679548611962,1.0281946227119
319,11.657709388965038,2.3226999742114263,1.0293354320603
320,11.642327808299946,2.5910052276909274,0.99050355643416
321,11.626162335095092,2.8356311014801565,0.96683021795665
322,11.619889404058682,3.058785427827459,0.97353352459782
323,11.61524673211248,3.287793042444422,1.0014922240216
324,11.613288527960504,3.5035427851189715,1.016722111824
325,11.600827572409452,3.7451032114886673,1.0157291473657
326,11.583000435856363,3.947504352667346,0.98240353197441
327,11.569207103760938,4.1455724413088015,0.98321338808796
328,11.564613384178115,4.348009701841315,1.003342921283
329,11.548873276083208,4.530503002492552,1.0187912945507
330,11.548517781228139,4.684660649701207,0.98490308841222
331,11.55724226881879,4.81558180365063,1.0121927974105
332,11.582095527272305,4.897606996022644,1.0187788712834
333,11.609947510476871,4.977441198041426,1.0087000329664
334,11.625178595058408,5.048340610061542,0.99617860459244
335,11.643545413280584,5.1243268947919445,0.97455487200901
336,11.661124976661565,5.195946019707771,0.99143226323592
337,11.670307373311209,5.264141651908409,0.97260025218684
338,11.675001079776125,5.3348081202313296,0.95636466172353
339,11.676371900942524,5.397822892403866,0.96064637459929
340,11.675503474139951,5.442932342922844,0.96768321064641
341,11.6630333951075,5.50314486544532,0.96968269966308
342,11.65115806931973,5.553787495348403,0.97026841881243
343,11.648670104434023,5.576028554549286,0.96255494035386
344,11.648079946877754,5.584496256096198,0.96367850179851
345,11.638612127169266,5.592857610629483,0.97016029080372
346,11.62419897047492,5.6013999335949585,0.95711468553901
347,11.603436139968105,5.6191279173036275,0.96581181736505
348,11.597050619804632,5.616958097435717,0.9751090829538
349,11.59946262695932,5.599002319088748,1.0079457515899
350,11.587238243452536,5.612957810580145,1.0201968558803
351,11.579314808876106,5.636656529273042,1.0237465546803
352,11.58187847734112,5.657765686245283,1.0064364745679
353,11.59971094931116,5.668093149007643,0.98201610224564
354,11.615631284481363,5.681968113614293,0.95551994889884
355,11.642480895051431,5.695122003334711,0.94985803188804
356,11.676961984215213,5.701991613918061,0.97653792135814
357,11.709259209812002,5.710420281376063,0.99825212702823
358,11.742100758833246,5.724923328970351,0.99047317092098
359,11.77309563716529,5.737894514453842,0.97249044585097
360,11.800409697053706,5.758780794318081,0.94842570083288
361,11.830421667310238,5.779589431340743,0.93636341692284
362,11.856610283336366,5.792930916025873,0.94431337653566
363,11.874135630532704,5.800442296684374,0.95449843174101
364,11.896331122868906,5.809138263787192,0.96225830411924
365,11.91432724851804,5.8215971572112,0.99926776742346
366,11.914142635502564,5.837805515473903,0.95748920897523
367,11.899684127685989,5.840596641834371,0.88326480421947
368,11.878654514872784,5.834945584510763,0.83662281295577
369,11.85839104593864,5.828810849259846,0.83820762324599
370,11.835617940439134,5.829868487908437,0.86150955600949
371,11.796367350956842,5.844463313011332,0.84712101584866
372,11.741960880156258,5.854688431019653,0.81096877959249
373,11.688453128398667,5.855274382508274,0.78855295918086
374,11.617591895371168,5.861389711230453,0.79721619786174
375,11.54334293485077,5.869080683059766,0.8085837312271
376,11.46872358526605,5.870213766209202,0.80717610111115
377,11.382669813674404,5.874355526227357,0.78774013379364
378,11.296364879247042,5.881939060337733,0.75087873348029
379,11.202887371414414,5.884060779371401,0.70515267516696
380,11.087592936752221,5.873076535352527,0.68599935331517
381,10.999295269668204,5.859507605722536,0.68112645040205
382,10.919492528614995,5.836374452014263,0.69769434616228
383,10.821367075824234,5.799832116933404,0.71389826244409
384,10.737703152443505,5.7643247354813605,0.67337253692733
385,10.649050504270749,5.719739529399936,0.670401906145
386,10.580483856893256,5.662882792520499,0.69821800751987
387,10.534800496695016,5.588803154323142,0.7556356770304
388,10.505918346485636,5.485926720595429,0.79093755057267
389,10.513985467051214,5.375869406891696,0.761396538205
390,10.51309017687561,5.262236321813367,0.77458130512467
391,10.52872187984759,5.145768291686739,0.78498050938208
392,10.553753592681295,5.022336890177476,0.78655067939744
393,10.601220797780314,4.8766903833769994,0.7854639473962
394,10.65109225818774,4.740702033982311,0.7765226463653
395,10.721738704494157,4.579741337942964,0.75369378359217
396,10.798736462689787,4.394656492014288,0.73882523715571
397,10.879929881622521,4.198602147099857,0.7064931171021
398,10.96410987697321,3.968124925533068,0.70001969203189
399,11.039937336927107,3.7098724685590607,0.72359834812241
400,11.098898040143805,3.4597896211690133,0.76437163329669
401,11.155830339197365,3.1569076687360784,0.79734516818914
402,11.187241771077115,2.8775521010783307,0.79847632151103
403,11.203659189899659,2.576767409337245,0.78659499025798
404,11.21698794537261,2.245415854897632,0.7665574218161
405,11.222525934476153,1.9401142662956778,0.75897213952141
406,11.226837935491668,1.6110726153636459,0.77536908602863
407,11.220337203840906,1.2352522081604516,0.79186657206833
408,11.200157569780329,0.8739409650708181,0.80022647081046
409,11.15590833342628,0.4633125027963449,0.8050995738969
410,11.100455211958897,0.09528509511766742,0.79855784835464
411,11.028232568432882,-0.2762452194375726,0.78650730851589
412,10.93398292928114,-0.6742812618986441,0.76455215314498
413,10.839773791892766,-1.0354539912109215,0.75479801811626
414,10.746764739850688,-1.3938625777158815,0.7617585232317
415,10.634948078871442,-1.775895506412737,0.78626217166558
416,10.523306576092041,-2.10945665773173,0.77353911968141
417,10.389350989068456,-2.4853049159620704,0.74858369439302
418,10.25687830056084,-2.8246567058782706,0.73780775255201
419,10.125661763579885,-3.159101851112231,0.74290829288377
420,9.975470166380186,-3.5190056931712754,0.77391501017762
421,9.827262505624772,-3.858030443945122,0.79815111329667
422,9.666220343284774,-4.186284694411847,0.79098714028532
423,9.47505183563896,-4.531890071097127,0.75529247627701
424,9.284949162836096,-4.8387511966163546,0.74067902613424
425,9.064785227678186,-5.169104933527353,0.70985655057458
426,8.868485245136323,-5.460384378713773,0.73689897442524
427,8.66715937361155,-5.741116059688821,0.78281381414711
428,8.427509309658236,-6.064622862868528,0.83494209772845
429,8.201596033776687,-6.336744483964009,0.8387831293719
430,7.959280745880199,-6.598074351554356,0.80313509294635
431,7.6753049344484,-6.883012482128005,0.72727704341475
432,7.41907880591855,-7.131170006465726,0.69951744224351
433,7.116066514786864,-7.41480065320924,0.74696715568316
434,6.838817443084569,-7.668279398773297,0.78255038432798
435,6.560753702569522,-7.908184869649303,0.77547848958646
436,6.2505394322570265,-8.160722716224795,0.75298991435928
437,5.9676581802684785,-8.375228103831214,0.73100435246009
438,5.674806352619878,-8.575852108826101,0.71275183635976
439,5.324526813506612,-8.779732881049428,0.68847461261211
440,4.997730498328965,-8.95681515178906,0.6532825883199
441,4.674963192647652,-9.141197134443264,0.62517087514478
442,4.342056960608875,-9.354520767230769,0.61564783351616
443,4.0292193629641195,-9.55847161629519,0.61945475358475
444,3.6519763579030813,-9.7786470695173,0.62375918517279
445,3.2902428328509217,-9.966000333559492,0.5988780629211
446,2.9092463783037354,-10.140318292073621,0.60102218941096
447,2.4943582647003457,-10.307641158228092,0.64208919501137
448,2.1189347230448465,-10.439542639084026,0.66332009031393
449,1.717775606569342,-10.560018379441495,0.67801185334765
450,1.2874262488994441,-10.672691948492762,0.6776794448184
451,0.884333418680286,-10.759188425856685,0.68973726224309
452,0.434684165427346,-10.834802669652351,0.71210852327446
453,0.04382517760833704,-10.879653806679427,0.72874796824636
454,-0.350434611626262,-10.883221470024806,0.76206234810551
455,-0.7976315919259008,-10.830811220388105,0.75126430594105
456,-1.1922853995623814,-10.753116505287968,0.7295933320621
457,-1.5852279504013396,-10.651188988289396,0.74539325567205
458,-1.98033226418987,-10.515189437675675,0.75335579522784
459,-2.3197594971335134,-10.37244347625789,0.70740489246668
460,-2.6615561324435073,-10.220014113592065,0.67456556095647
461,-3.0116850258789594,-10.048253283819967,0.60215312629932
462,-3.3037378318161483,-9.906527032133882,0.56462940455353
463,-3.532910154913061,-9.790471336149231,0.62723180032622
464,-3.722566067824113,-9.706592607477406,0.67899103978513
465,-3.9116286787462764,-9.626372881661025,0.68292997523391
466,-4.089757236866622,-9.548718439991937,0.66471991380276
467,-4.214026542822858,-9.494246949666765,0.6316078371586
468,-4.328436581127249,-9.446782060028555,0.60167393244061
469,-4.403946716805463,-9.419903944854461,0.59469338566212
470,-4.48305450729555,-9.401235956743237,0.59712073894076
471,-4.561443684693491,-9.385134828713408,0.60773837175364
472,-4.6546831078049395,-9.36319844203245,0.6093789250671
473,-4.7330922445838235,-9.340995262109297,0.59557379569004
474,-4.808616862030542,-9.311648164321468,0.59723830539796
475,-4.885038236499358,-9.26177985963032,0.60755988364421
476,-4.946594626658645,-9.189989364687387,0.6159805598351
477,-4.990154630963931,-9.092294687084072,0.62025495072768
478,-5.01542949708653,-8.998809480262757,0.61188402083864
479,-5.014434602486908,-8.913182370520385,0.6034198375678
480,-4.983471580049127,-8.824784207274476,0.59767251632504
481,-4.943213270603883,-8.741682330968962,0.60353166083153
482,-4.8929019495956565,-8.671801253102023,0.59259380715524
483,-4.828710182639552,-8.598616461242354,0.56988017672359
484,-4.742568870389218,-8.543970193481137,0.55065797492974
485,-4.643663105605811,-8.480284886892024,0.53494743931004
486,-4.519168842230814,-8.410054848760202,0.53859278799359
487,-4.350892803996573,-8.338926354784697,0.53988091814074
488,-4.1727157099801415,-8.239496488295172,0.57510779816616
489,-3.9592650564171774,-8.103830231809539,0.57109639294071
490,-3.730613204153422,-7.9660234905878005,0.52698592218806
491,-3.422589439080067,-7.829450104138685,0.48659966986532
492,-3.10906197339522,-7.700114544523397,0.48340626101303
493,-2.8255365527796408,-7.556327925367462,0.48865990519596
494,-2.498105267560604,-7.430520999784916,0.48043631360677
495,-2.166990729557713,-7.385431994051901,0.44412224828868
496,-1.8307674924325084,-7.34930408019123,0.44275907589899
497,-1.4303452308654943,-7.305310833948402,0.45902266015178
498,-1.0481828428271214,-7.251718969180788,0.44735627982598
499,-0.6806019469915016,-7.1822279915545115,0.4285800328335
500,-0.2536126235560857,-7.08486970090047,0.40937537483729
501,0.14127361991126178,-6.9841596526224485,0.39387442905578
502,0.536922788482173,-6.854194316908101,0.36362359240081
503,0.9774049268631961,-6.697279970175729,0.33177320747398
504,1.3752969766217669,-6.548981773503866,0.28690414234174
505,1.7646368871956306,-6.410931576164898,0.23260901740992
506,2.2110789786489864,-6.29848052780427,0.1753263457487
507,2.6469415970826753,-6.215734729522609,0.12650454112132
508,3.135755866975623,-6.129582828548029,0.10180653906298
509,3.5982493604686963,-6.048884999484058,0.10254700444112
510,4.068622638168876,-5.94380560283974,0.10560951674037
511,4.554101449414316,-5.829724859590809,0.11419975945864
512,4.994208617505305,-5.697282891440427,0.074265590101354
513,5.424530442609503,-5.5411198253539125,0.0030332066766394
